id,date1,date2,lon1,lat1,lon2,lat2,towlength,depth,temperature,strata
162180,2001-03-14T01:30:00Z,2001-03-14T02:30:00Z,-21.1718333333333,63.369,-21.1671666666667,63.3001666666667,4,145.5,5.7,68
162353,2001-03-14T02:15:00Z,2001-03-14T03:15:00Z,-21.4055,66.3933333333333,-21.3361666666667,66.3333333333333,4,122.5,3.8,85
162670,2001-03-14T02:18:00Z,2001-03-14T03:17:00Z,-25.8943333333333,66.0718333333333,-25.7658333333333,66.1135,4,171.5,4.1,84
161862,2001-03-14T02:55:00Z,2001-03-14T03:35:00Z,-13.5838333333333,64.4305,-13.574,64.3941666666667,2.2,143.5,3.8,63
162182,2001-03-14T03:14:00Z,2001-03-14T04:14:00Z,-20.9855,63.337,-20.9873333333333,63.2696666666667,4,142.5,5.5,68
162672,2001-03-14T03:46:00Z,2001-03-14T04:44:00Z,-25.7146666666667,66.0806666666667,-25.7775,66.019,4,191.5,3.8,84
161806,2001-03-14T04:10:00Z,2001-03-14T05:10:00Z,-13.6881666666667,64.3505,-13.5766666666667,64.3026666666667,4,152,3.5,63
161912,2001-03-14T04:43:00Z,2001-03-14T05:43:00Z,-20.8775,63.2353333333333,-21.0273333333333,63.2531666666667,4,155.5,5.5,68
162674,2001-03-14T05:21:00Z,2001-03-14T06:24:00Z,-25.898,65.9788333333333,-25.7343333333333,65.9786666666667,4,186,4.8,84
161808,2001-03-14T05:50:00Z,2001-03-14T06:25:00Z,-13.55,64.2971666666667,-13.4618333333333,64.318,2.5,192,3.7,63
161914,2001-03-14T06:15:00Z,2001-03-14T07:14:00Z,-21.1715,63.2485,-21.3248333333333,63.2553333333333,4,188.5,5.5,68
162676,2001-03-14T06:56:00Z,2001-03-14T07:55:00Z,-25.7741666666667,65.9271666666667,-25.9353333333333,65.9383333333333,4,197,4.7,84
162355,2001-03-14T07:00:00Z,2001-03-14T08:00:00Z,-22.4205,66.8638333333333,-22.2538333333333,66.8508333333333,4,127,3.6,85
161810,2001-03-14T07:35:00Z,2001-03-14T08:36:00Z,-13.4525,64.3656666666667,-13.3503333333333,64.3163333333333,4,137,3.8,63
161916,2001-03-14T08:09:00Z,2001-03-14T09:17:00Z,-21.225,63.159,-21.076,63.1456666666667,4.1,292,5.8,8
162678,2001-03-14T08:23:00Z,2001-03-14T08:58:00Z,-26.0335,65.9466666666667,-26.041,65.9845,2.2,210,4.6,84
162357,2001-03-14T08:40:00Z,2001-03-14T09:40:00Z,-22.1223333333333,66.887,-22.2183333333333,66.937,4,161,3.5,85
162680,2001-03-14T09:25:00Z,2001-03-14T10:25:00Z,-26.1256666666667,65.9748333333333,-26.2755,66.0018333333333,4,256,3.6,88
161812,2001-03-14T09:32:00Z,2001-03-14T10:38:00Z,-13.452,64.185,-13.4031666666667,64.1206666666667,4,173.5,3.8,63
161918,2001-03-14T10:09:00Z,2001-03-14T11:11:00Z,-21.1441666666667,63.1266666666667,-21.0003333333333,63.1026666666667,4,416.5,6.9,8
162359,2001-03-14T10:35:00Z,2001-03-14T11:35:00Z,-21.9236666666667,66.884,-21.7756666666667,66.9133333333333,4,174.5,3.7,85
162682,2001-03-14T10:51:00Z,2001-03-14T11:47:00Z,-26.3013333333333,66.0096666666667,-26.1775,66.0536666666667,4,253,5.2,88
161814,2001-03-14T11:12:00Z,2001-03-14T12:16:00Z,-13.4886666666667,64.1358333333333,-13.5376666666667,64.0723333333333,4,141.5,3.7,63
161920,2001-03-14T11:47:00Z,2001-03-14T12:49:00Z,-20.8953333333333,63.1215,-20.7341666666667,63.129,4,288,5.8,8
162361,2001-03-14T12:00:00Z,2001-03-14T13:00:00Z,-21.6525,66.9175,-21.4831666666667,66.9323333333333,4,164,3.7,85
162684,2001-03-14T12:19:00Z,2001-03-14T13:19:00Z,-26.1235,66.0991666666667,-26.0041666666667,66.1468333333333,4,286,6.9,88
161816,2001-03-14T13:04:00Z,2001-03-14T13:56:00Z,-13.3796666666667,64.0088333333333,-13.2561666666667,64.0166666666667,3.3,420.5,5.4,64
161922,2001-03-14T13:14:00Z,2001-03-14T14:14:00Z,-20.6556666666667,63.1263333333333,-20.514,63.1333333333333,4,323,6.3,8
162686,2001-03-14T13:46:00Z,2001-03-14T14:44:00Z,-25.9466666666667,66.1691666666667,-25.8266666666667,66.2153333333333,4,249,5.5,88
161858,2001-03-14T14:25:00Z,2001-03-14T15:30:00Z,-13.2123333333333,64.0488333333333,-13.2316666666667,64.1153333333333,4,172,6.5,63
162363,2001-03-14T14:35:00Z,2001-03-14T15:35:00Z,-21.6523333333333,67.1618333333333,-21.7168333333333,67.1001666666667,4,217.5,2.3,87
161924,2001-03-14T15:01:00Z,2001-03-14T16:10:00Z,-20.5441666666667,63.2356666666667,-20.4725,63.2998333333333,4.1,120,5.4,68
162688,2001-03-14T15:18:00Z,2001-03-14T16:18:00Z,-25.8223333333333,66.2575,-25.7061666666667,66.306,4,333.5,5.4,88
162365,2001-03-14T16:15:00Z,2001-03-14T17:15:00Z,-21.595,67.0378333333333,-21.461,67.0796666666667,4,217.5,3.5,85
161820,2001-03-14T16:16:00Z,2001-03-14T17:24:00Z,-13.0733333333333,64.166,-13.0576666666667,64.2328333333333,4,148,6,63
161926,2001-03-14T16:57:00Z,2001-03-14T18:04:00Z,-19.9008333333333,63.4873333333333,-19.7485,63.4866666666667,4,62.5,6.9,67
162690,2001-03-14T17:03:00Z,2001-03-14T18:01:00Z,-25.825,66.295,-25.9351666666667,66.2451666666667,4,387.5,5.2,88
162367,2001-03-14T18:05:00Z,2001-03-14T19:08:00Z,-21.223,67.0358333333333,-21.1591666666667,67.0986666666667,4,191,2.3,85
161822,2001-03-14T18:43:00Z,2001-03-14T19:47:00Z,-12.8268333333333,64.3501666666667,-12.9341666666667,64.399,4,150,4.8,63
162692,2001-03-14T19:19:00Z,2001-03-14T20:22:00Z,-25.551,66.218,-25.4375,66.2671666666667,4,152,4.3,84
162369,2001-03-14T19:55:00Z,2001-03-14T20:55:00Z,-20.8861666666667,67.119,-20.7646666666667,67.1661666666667,4,229.5,1.5,33
161824,2001-03-14T20:26:00Z,2001-03-14T21:28:00Z,-13.1325,64.4151666666667,-13.2683333333333,64.3823333333333,4,158.5,3.4,63
162694,2001-03-14T21:16:00Z,2001-03-14T22:18:00Z,-25.5956666666667,66.3528333333333,-25.5085,66.4096666666667,4,338,2.8,88
162371,2001-03-14T21:35:00Z,2001-03-14T22:37:00Z,-20.6791666666667,67.2448333333333,-20.7686666666667,67.3021666666667,4,286,0,33
161826,2001-03-14T22:35:00Z,2001-03-14T23:37:00Z,-13.1306666666667,64.531,-12.9795,64.5488333333333,4,131.5,2.5,60
162738,2001-03-14T23:04:00Z,2001-03-14T23:58:00Z,-25.4695,66.351,-25.3686666666667,66.4046666666667,4,184,5.2,88
162373,2001-03-14T23:10:00Z,2001-03-14T00:10:00Z,-20.7131666666667,67.305,-20.5521666666667,67.33,4,342,-0.3,36
161800,2001-03-14T23:30:00Z,2001-03-14T00:30:00Z,-13.7955,64.275,-13.7581666666667,64.3391666666667,4,140.5,3.6,63
161828,2001-03-15T00:05:00Z,2001-03-15T01:08:00Z,-12.9233333333333,64.5586666666667,-12.8231666666667,64.5083333333333,4,151.5,2.7,60
162698,2001-03-15T00:42:00Z,2001-03-15T01:42:00Z,-25.3371666666667,66.3358333333333,-25.1808333333333,66.3593333333333,4,162,4.5,84
162375,2001-03-15T01:35:00Z,2001-03-15T02:35:00Z,-20.3,67.168,-20.4666666666667,67.1496666666667,4,247,0,33
161830,2001-03-15T01:47:00Z,2001-03-15T02:50:00Z,-12.8655,64.5711666666667,-12.7236666666667,64.5998333333333,4,180,2.7,60
162700,2001-03-15T02:13:00Z,2001-03-15T03:13:00Z,-25.1193333333333,66.3188333333333,-25.1345,66.2533333333333,4,144.5,4.1,84
162706,2001-03-15T02:20:00Z,2001-03-15T03:22:00Z,-23.2033333333333,66.7486666666667,-23.368,66.7341666666667,4,132,2.9,85
162377,2001-03-15T03:10:00Z,2001-03-15T04:10:00Z,-20.4515,67.0833333333333,-20.5618333333333,67.0345,4,236,0.4,33
161832,2001-03-15T03:17:00Z,2001-03-15T04:27:00Z,-12.7266666666667,64.5881666666667,-12.5693333333333,64.5996666666667,4,169.5,2.8,60
162702,2001-03-15T03:50:00Z,2001-03-15T04:52:00Z,-25.0106666666667,66.3145,-24.9601666666667,66.378,4,121.5,3.6,84
161834,2001-03-15T04:50:00Z,2001-03-15T05:50:00Z,-12.5836666666667,64.5828333333333,-12.5788333333333,64.5173333333333,4,172.5,2.7,60
162379,2001-03-15T04:50:00Z,2001-03-15T05:50:00Z,-20.661,67.0995,-20.797,67.0571666666667,4,206,2.4,33
161836,2001-03-15T06:35:00Z,2001-03-15T07:40:00Z,-12.4198333333333,64.5653333333333,-12.2818333333333,64.534,4,224,4.3,61
162381,2001-03-15T06:35:00Z,2001-03-15T07:35:00Z,-20.8333333333333,66.9833333333333,-20.6618333333333,66.9838333333333,4,216,3.2,33
161838,2001-03-15T08:17:00Z,2001-03-15T09:15:00Z,-12.2431666666667,64.5926666666667,-12.1796666666667,64.6543333333333,4,163,3.2,60
162383,2001-03-15T08:20:00Z,2001-03-15T09:20:00Z,-20.4945,66.9363333333333,-20.3575,66.9695,4,273.5,0.3,33
161840,2001-03-15T09:40:00Z,2001-03-15T10:43:00Z,-12.2573333333333,64.6596666666667,-12.4056666666667,64.639,4,172,2.8,60
162385,2001-03-15T09:55:00Z,2001-03-15T10:55:00Z,-20.274,67.0355,-20.1515,67.0833333333333,4,282.5,0.1,33
161842,2001-03-15T11:13:00Z,2001-03-15T12:12:00Z,-12.4976666666667,64.6618333333333,-12.496,64.7283333333333,4,153.5,2.8,60
162387,2001-03-15T12:00:00Z,2001-03-15T13:00:00Z,-19.927,67.103,-19.8135,67.1521666666667,4,291,-0.1,33
161844,2001-03-15T12:49:00Z,2001-03-15T13:52:00Z,-12.5911666666667,64.7853333333333,-12.6668333333333,64.727,4,161,2.8,60
162389,2001-03-15T14:00:00Z,2001-03-15T15:00:00Z,-19.8108333333333,67.272,-19.7061666666667,67.3255,4,326.5,-0.5,36
162391,2001-03-15T16:27:00Z,2001-03-15T17:27:00Z,-19.4143333333333,67.1633333333333,-19.5346666666667,67.1145,4,415,-0.4,36
162393,2001-03-15T19:20:00Z,2001-03-15T20:20:00Z,-19.3735,66.8136666666667,-19.3441666666667,66.7473333333333,4,306.5,-0.1,34
162704,2001-03-15T21:05:00Z,2001-03-15T22:07:00Z,-22.8326666666667,66.109,-22.7055,66.0666666666667,4,127.5,2.3,80
162395,2001-03-15T23:28:00Z,2001-03-15T00:28:00Z,-20.671,66.8495,-20.7886666666667,66.8016666666667,4,293.5,0.4,33
162397,2001-03-16T01:25:00Z,2001-03-16T02:25:00Z,-20.9146666666667,66.9161666666667,-21.0028333333333,66.9718333333333,4,178.5,2.6,33
162399,2001-03-16T03:08:00Z,2001-03-16T04:08:00Z,-20.961,66.901,-21.1248333333333,66.8866666666667,4,150,3.4,85
162708,2001-03-16T04:17:00Z,2001-03-16T05:17:00Z,-23.3305,66.8491666666667,-23.1665,66.866,4,216.5,2.9,87
162401,2001-03-16T04:45:00Z,2001-03-16T05:45:00Z,-21.2535,66.8165,-21.4196666666667,66.8033333333333,4,87,3.5,85
162710,2001-03-16T05:44:00Z,2001-03-16T06:45:00Z,-23.0555,66.8515,-22.998,66.9143333333333,4,204.5,3.1,87
162403,2001-03-16T06:30:00Z,2001-03-16T07:30:00Z,-21.6995,66.7505,-21.847,66.7823333333333,4,137.5,3.6,85
162712,2001-03-16T07:11:00Z,2001-03-16T08:10:00Z,-23.007,66.9331666666667,-23.1576666666667,66.9018333333333,4,233.5,2.9,87
162405,2001-03-16T09:10:00Z,2001-03-16T10:10:00Z,-22.2525,66.9833333333333,-22.4221666666667,66.9833333333333,4,197,3.7,85
162407,2001-03-16T10:35:00Z,2001-03-16T11:35:00Z,-22.4353333333333,66.9516666666667,-22.5553333333333,66.904,4,171,3.8,85
162714,2001-03-16T11:07:00Z,2001-03-16T12:01:00Z,-23.2263333333333,66.999,-23.0566666666667,67.0115,4,257,1.3,87
162415,2001-03-16T12:00:00Z,2001-03-16T13:00:00Z,-22.579,66.8883333333333,-22.6873333333333,66.8373333333333,4,141.5,3.5,85
162417,2001-03-16T13:52:00Z,2001-03-16T14:53:00Z,-22.671,66.9388333333333,-22.5721666666667,66.9905,4,191.5,3.4,87
162716,2001-03-16T14:48:00Z,2001-03-16T15:48:00Z,-23,67,-22.825,67,4,248,2.2,87
162419,2001-03-16T15:40:00Z,2001-03-16T16:43:00Z,-22.8216666666667,66.9501666666667,-22.9498333333333,66.9058333333333,4,218,3.6,87
162718,2001-03-16T16:28:00Z,2001-03-16T17:27:00Z,-22.6296666666667,67,-22.4641666666667,67.0165,4,210.5,3,87
162421,2001-03-16T17:30:00Z,2001-03-16T18:30:00Z,-22.8886666666667,66.8135,-22.9453333333333,66.7508333333333,4,116.5,3.4,85
162720,2001-03-16T18:02:00Z,2001-03-16T19:02:00Z,-22.4016666666667,67.0011666666667,-22.4563333333333,67.0643333333333,4,217.5,3,87
161928,2001-03-16T18:49:00Z,2001-03-16T20:00:00Z,-19.744,63.3783333333333,-19.8496666666667,63.3318333333333,4,181,6.9,68
162423,2001-03-16T19:27:00Z,2001-03-16T20:27:00Z,-22.7188333333333,66.7983333333333,-22.6033333333333,66.749,4,98,3.2,85
162722,2001-03-16T19:44:00Z,2001-03-16T20:43:00Z,-22.3305,67.1035,-22.1765,67.133,4,243.5,3,87
162724,2001-03-16T21:23:00Z,2001-03-16T22:23:00Z,-22.0326666666667,67.1015,-22.0263333333333,67.1681666666667,4,234,2.8,87
161930,2001-03-16T22:05:00Z,2001-03-16T23:06:00Z,-19.4226666666667,63.4236666666667,-19.2903333333333,63.3971666666667,4,46.5,7,67
162425,2001-03-16T22:33:00Z,2001-03-16T23:33:00Z,-21.9178333333333,66.5981666666667,-21.7553333333333,66.6178333333333,4,75,3.8,82
162726,2001-03-16T23:10:00Z,2001-03-16T00:10:00Z,-22.1031666666667,67.25,-22.2788333333333,67.2486666666667,4,367.5,-0.2,36
162427,2001-03-17T00:20:00Z,2001-03-17T01:20:00Z,-21.5515,66.5853333333333,-21.4616666666667,66.6416666666667,4,109.5,3.7,85
162728,2001-03-17T01:33:00Z,2001-03-17T02:07:00Z,-22.7763333333333,67.1825,-22.8678333333333,67.1928333333333,2.2,268,3.4,36
162429,2001-03-17T01:40:00Z,2001-03-17T02:40:00Z,-21.451,66.6671666666667,-21.2826666666667,66.667,4,118.5,3.5,85
161934,2001-03-17T02:30:00Z,2001-03-17T03:12:00Z,-19.2226666666667,63.3448333333333,-19.12,63.335,2.8,88.5,6.9,67
162730,2001-03-17T02:46:00Z,2001-03-17T03:47:00Z,-22.8406666666667,67.1175,-22.8333333333333,67.0508333333333,4,247.5,3.3,87
162431,2001-03-17T03:15:00Z,2001-03-17T04:15:00Z,-21.2148333333333,66.7341666666667,-21.1413333333333,66.7935,4,106,3.4,85
161936,2001-03-17T03:50:00Z,2001-03-17T04:47:00Z,-18.9833333333333,63.3426666666667,-18.8355,63.35,4,60.5,6.9,65
162732,2001-03-17T04:22:00Z,2001-03-17T05:22:00Z,-22.994,67.0326666666667,-23.0001666666667,67.0993333333333,4,252,2.1,87
162433,2001-03-17T05:00:00Z,2001-03-17T06:00:00Z,-21.0086666666667,66.7141666666667,-21.1085,66.6621666666667,4,210.5,2.8,85
161938,2001-03-17T05:49:00Z,2001-03-17T06:56:00Z,-18.4881666666667,63.3988333333333,-18.3328333333333,63.417,4,44,6.6,65
162734,2001-03-17T06:03:00Z,2001-03-17T06:35:00Z,-23.2343333333333,67.0966666666667,-23.32,67.0805,2.2,266,3.1,87
162736,2001-03-17T07:40:00Z,2001-03-17T08:40:00Z,-23.645,67.1466666666667,-23.5271666666667,67.098,4,240.5,2.3,87
161940,2001-03-17T08:22:00Z,2001-03-17T09:26:00Z,-17.8846666666667,63.4668333333333,-17.7781666666667,63.4131666666667,4,153.5,6.1,66
162435,2001-03-17T08:40:00Z,2001-03-17T09:40:00Z,-20.6463333333333,66.251,-20.6318333333333,66.1848333333333,4,204,3.3,54
162740,2001-03-17T09:07:00Z,2001-03-17T10:08:00Z,-23.534,67.07,-23.448,67.0123333333333,4,238,2.1,87
162742,2001-03-17T10:37:00Z,2001-03-17T11:39:00Z,-23.5,67.0005,-23.6711666666667,67.0005,4,227.5,2.6,87
161942,2001-03-17T11:05:00Z,2001-03-17T12:09:00Z,-17.6306666666667,63.5136666666667,-17.6985,63.5753333333333,4,113,6.6,66
162437,2001-03-17T11:50:00Z,2001-03-17T12:47:00Z,-19.7631666666667,66.2251666666667,-19.6116666666667,66.2485,4,193,3.8,54
162744,2001-03-17T12:08:00Z,2001-03-17T13:08:00Z,-23.7701666666667,66.9958333333333,-23.7006666666667,67.0568333333333,4,222.5,1.8,87
161944,2001-03-17T12:56:00Z,2001-03-17T13:58:00Z,-17.7666666666667,63.6328333333333,-17.6628333333333,63.6831666666667,4,39,4.8,65
162439,2001-03-17T13:15:00Z,2001-03-17T14:15:00Z,-19.602,66.2998333333333,-19.6275,66.3663333333333,4,204,3.8,55
162746,2001-03-17T13:47:00Z,2001-03-17T14:47:00Z,-23.8373333333333,67.0561666666667,-23.9736666666667,67.0031666666667,4.1,254,3.6,88
162748,2001-03-17T15:20:00Z,2001-03-17T16:21:00Z,-23.8736666666667,66.996,-24.0001666666667,66.9511666666667,4,227,3,88
161946,2001-03-17T15:21:00Z,2001-03-17T16:11:00Z,-17.217,63.6165,-17.1468333333333,63.5748333333333,3.4,175,5.9,66
162441,2001-03-17T16:20:00Z,2001-03-17T17:20:00Z,-18.8895,66.4165,-18.7941666666667,66.3626666666667,4,424.5,0.3,55
161948,2001-03-17T16:35:00Z,2001-03-17T17:33:00Z,-17.1831666666667,63.5348333333333,-17.2895,63.498,4,136.5,6.9,66
162750,2001-03-17T16:57:00Z,2001-03-17T17:50:00Z,-23.9636666666667,66.9186666666667,-23.8326666666667,66.9613333333333,4,183.5,3.9,84
162806,2001-03-17T18:22:00Z,2001-03-17T19:23:00Z,-23.666,66.968,-23.4956666666667,66.968,4,219.5,3,87
161950,2001-03-17T18:36:00Z,2001-03-17T19:41:00Z,-16.983,63.5486666666667,-16.8386666666667,63.5305,4,305,6.7,5
162754,2001-03-17T19:50:00Z,2001-03-17T20:50:00Z,-23.504,66.962,-23.439,66.9005,4,168.5,4.1,87
162756,2001-03-17T21:18:00Z,2001-03-17T22:18:00Z,-23.5,66.865,-23.6593333333333,66.8403333333333,4,187.5,3.6,84
161952,2001-03-17T21:52:00Z,2001-03-17T22:46:00Z,-16.5883333333333,63.7678333333333,-16.4635,63.7333333333333,4,68.5,6.5,65
162758,2001-03-17T22:41:00Z,2001-03-17T23:41:00Z,-23.6998333333333,66.8333333333333,-23.8135,66.8863333333333,4,171,3.6,84
161932,2001-03-17T23:51:00Z,2001-03-17T01:03:00Z,-19.4555,63.3606666666667,-19.3105,63.3286666666667,4,115.5,7,68
162760,2001-03-18T00:22:00Z,2001-03-18T01:21:00Z,-23.861,66.8345,-23.959,66.889,4,165.5,3.1,84
162443,2001-03-18T00:25:00Z,2001-03-18T01:25:00Z,-19.049,66.3355,-19.0808333333333,66.4005,4,218,3.9,55
161956,2001-03-18T01:39:00Z,2001-03-18T02:42:00Z,-16.1176666666667,63.9813333333333,-16.0738333333333,64.0471666666667,4,88.5,5.8,65
162762,2001-03-18T01:40:00Z,2001-03-18T02:39:00Z,-23.9966666666667,66.881,-23.9795,66.8143333333333,4,158.5,3.6,84
162445,2001-03-18T02:35:00Z,2001-03-18T03:35:00Z,-19.4008333333333,66.4996666666667,-19.3646666666667,66.5648333333333,4,309,0.7,34
162764,2001-03-18T03:21:00Z,2001-03-18T04:21:00Z,-24.2315,66.8158333333333,-24.3218333333333,66.7595,4,171,4.1,84
162447,2001-03-18T04:15:00Z,2001-03-18T05:15:00Z,-19.2776666666667,66.6261666666667,-19.214,66.6848333333333,4,303,1.4,34
161958,2001-03-18T04:44:00Z,2001-03-18T05:47:00Z,-15.2656666666667,64.134,-15.1295,64.1818333333333,4.3,50,5.7,65
162766,2001-03-18T04:54:00Z,2001-03-18T05:55:00Z,-24.3825,66.816,-24.2415,66.8525,4,189,3.9,84
162449,2001-03-18T06:20:00Z,2001-03-18T07:20:00Z,-19.517,66.7368333333333,-19.6321666666667,66.7856666666667,4,236,3.3,34
162768,2001-03-18T06:35:00Z,2001-03-18T07:13:00Z,-24.4618333333333,66.8833333333333,-24.5493333333333,66.8691666666667,2.3,210.5,3.9,88
161960,2001-03-18T07:35:00Z,2001-03-18T08:37:00Z,-14.8541666666667,63.9158333333333,-14.8336666666667,63.85,4,160,6.5,66
162770,2001-03-18T07:42:00Z,2001-03-18T08:44:00Z,-24.6115,66.8403333333333,-24.7138333333333,66.7871666666667,4,225.5,3.8,88
162451,2001-03-18T07:55:00Z,2001-03-18T08:55:00Z,-19.7846666666667,66.7836666666667,-19.9408333333333,66.7513333333333,4,259,3.2,34
162772,2001-03-18T09:17:00Z,2001-03-18T10:19:00Z,-24.6093333333333,66.7975,-24.6685,66.735,4,166,4.5,84
162453,2001-03-18T09:25:00Z,2001-03-18T10:25:00Z,-19.9931666666667,66.723,-20,66.6561666666667,4,150,3.8,34
162455,2001-03-18T11:03:00Z,2001-03-18T12:03:00Z,-20.1285,66.702,-20.2806666666667,66.672,4,258,3.7,34
161962,2001-03-18T11:18:00Z,2001-03-18T12:27:00Z,-14.0523333333333,63.9845,-13.9645,63.921,4,172,6.5,66
162776,2001-03-18T12:28:00Z,2001-03-18T13:29:00Z,-24.7131666666667,66.708,-24.7668333333333,66.6448333333333,4,174.5,5.3,84
162457,2001-03-18T12:37:00Z,2001-03-18T13:37:00Z,-20.285,66.6196666666667,-20.4343333333333,66.589,4,247,3.5,34
161964,2001-03-18T13:25:00Z,2001-03-18T14:36:00Z,-14.1148333333333,63.7843333333333,-14.2663333333333,63.7575,4,261,6.5,66
162778,2001-03-18T14:00:00Z,2001-03-18T15:00:00Z,-24.6766666666667,66.5985,-24.5133333333333,66.5815,4,112,4.2,84
162780,2001-03-18T15:28:00Z,2001-03-18T16:27:00Z,-24.5446666666667,66.554,-24.4173333333333,66.5106666666667,4,102.5,3.3,84
162459,2001-03-18T15:30:00Z,2001-03-18T16:32:00Z,-19.6611666666667,66.589,-19.5826666666667,66.6485,4,226,3.5,34
161966,2001-03-18T15:50:00Z,2001-03-18T16:47:00Z,-14.661,63.6785,-14.72,63.7408333333333,4,176,6.5,5
162782,2001-03-18T17:57:00Z,2001-03-18T19:00:00Z,-24.7761666666667,66.3506666666667,-24.7463333333333,66.4163333333333,4,110,2.5,83
161968,2001-03-18T18:06:00Z,2001-03-18T19:12:00Z,-15.133,63.6633333333333,-15.2828333333333,63.6671666666667,4,111,6.4,66
162784,2001-03-18T19:26:00Z,2001-03-18T20:26:00Z,-24.8038333333333,66.4348333333333,-24.6816666666667,66.4805,4,115.5,3.4,84
162461,2001-03-18T19:50:00Z,2001-03-18T20:50:00Z,-18.4428333333333,66.342,-18.4516666666667,66.4096666666667,4,161,3.2,55
161970,2001-03-18T20:14:00Z,2001-03-18T21:03:00Z,-15.1326666666667,63.5665,-15.2451666666667,63.5671666666667,3,122,6.5,66
162786,2001-03-18T21:10:00Z,2001-03-18T22:10:00Z,-24.8535,66.5303333333333,-24.9496666666667,66.4756666666667,4,156.5,3.1,84
162463,2001-03-18T21:35:00Z,2001-03-18T22:30:00Z,-18.5873333333333,66.5063333333333,-18.5481666666667,66.572,4,226,2.9,39
161972,2001-03-18T21:36:00Z,2001-03-18T22:38:00Z,-15.4095,63.5678333333333,-15.5063333333333,63.62,4,120.5,6.2,5
162788,2001-03-18T22:37:00Z,2001-03-18T23:37:00Z,-25.0501666666667,66.4525,-25.2123333333333,66.4683333333333,4,179,2.6,84
162465,2001-03-18T23:07:00Z,2001-03-18T00:05:00Z,-18.4086666666667,66.5815,-18.4236666666667,66.6481666666667,4,188.5,2.9,39
161954,2001-03-18T23:12:00Z,2001-03-18T00:18:00Z,-16.374,63.7475,-16.3998333333333,63.8073333333333,4,67,6,65
161974,2001-03-18T23:49:00Z,2001-03-18T00:50:00Z,-15.649,63.4848333333333,-15.7801666666667,63.452,4,265,6.5,66
162790,2001-03-19T00:36:00Z,2001-03-19T01:36:00Z,-25.2393333333333,66.495,-25.371,66.4538333333333,4,285.5,5.7,88
162467,2001-03-19T00:45:00Z,2001-03-19T01:45:00Z,-18.5146666666667,66.7006666666667,-18.3963333333333,66.7506666666667,4,261,2.4,39
161976,2001-03-19T02:09:00Z,2001-03-19T03:11:00Z,-16.0998333333333,63.4998333333333,-16.2508333333333,63.4993333333333,4,117.5,5.9,66
162792,2001-03-19T02:21:00Z,2001-03-19T03:18:00Z,-25.1675,66.4965,-25.0496666666667,66.5446666666667,4,220.5,5.8,88
162469,2001-03-19T02:30:00Z,2001-03-19T03:30:00Z,-18.5756666666667,66.7821666666667,-18.556,66.8495,4,383.5,1,40
161978,2001-03-19T03:59:00Z,2001-03-19T05:01:00Z,-16.3296666666667,63.4175,-16.1648333333333,63.417,4,140.5,6.3,66
162794,2001-03-19T03:59:00Z,2001-03-19T04:59:00Z,-25.2335,66.5526666666667,-25.0936666666667,66.589,4,408.5,4.7,88
162471,2001-03-19T04:35:00Z,2001-03-19T05:35:00Z,-18.7936666666667,66.9531666666667,-18.8346666666667,67.0106666666667,4,226,3.1,41
162796,2001-03-19T05:58:00Z,2001-03-19T07:00:00Z,-24.9581666666667,66.5951666666667,-24.848,66.646,4,294.5,5.5,88
162473,2001-03-19T06:10:00Z,2001-03-19T07:10:00Z,-18.8083333333333,66.9955,-18.7778333333333,67.0615,4,182,2.9,41
161980,2001-03-19T07:50:00Z,2001-03-19T08:54:00Z,-16.1196666666667,63.3831666666667,-16.2751666666667,63.384,4,323,6.5,66
162475,2001-03-19T08:20:00Z,2001-03-19T09:20:00Z,-18.4795,67.1845,-18.3628333333333,67.2345,4,478.5,-0.2,40
162798,2001-03-19T08:51:00Z,2001-03-19T09:51:00Z,-24.3626666666667,66.679,-24.1971666666667,66.6646666666667,4,191.5,4.5,84
162800,2001-03-19T10:38:00Z,2001-03-19T11:36:00Z,-24.0185,66.5775,-23.9075,66.5278333333333,4,167,3.4,84
162477,2001-03-19T10:40:00Z,2001-03-19T11:40:00Z,-18.385,67.0686666666667,-18.3485,67.0063333333333,4,173.5,2.4,41
161982,2001-03-19T11:02:00Z,2001-03-19T12:10:00Z,-17.2148333333333,63.2821666666667,-17.358,63.2493333333333,4.2,240,6.1,5
162802,2001-03-19T12:17:00Z,2001-03-19T13:17:00Z,-23.752,66.5825,-23.6231666666667,66.5398333333333,4,145.5,3.4,84
162479,2001-03-19T12:35:00Z,2001-03-19T13:35:00Z,-18.5118333333333,67.0666666666667,-18.5298333333333,67.0035,4,144.5,2.8,41
161984,2001-03-19T12:44:00Z,2001-03-19T13:48:00Z,-17.3971666666667,63.265,-17.5461666666667,63.2425,4,222.5,6.1,5
162804,2001-03-19T13:40:00Z,2001-03-19T14:45:00Z,-23.575,66.521,-23.5275,66.4571666666667,4,134.5,3.4,82
162481,2001-03-19T14:00:00Z,2001-03-19T15:00:00Z,-18.4791666666667,66.9823333333333,-18.4658333333333,66.916,4,187.5,2.9,41
162808,2001-03-19T15:12:00Z,2001-03-19T16:13:00Z,-23.4506666666667,66.4653333333333,-23.5233333333333,66.405,4,124.5,3.1,82
162483,2001-03-19T15:47:00Z,2001-03-19T16:46:00Z,-18.4773333333333,66.8178333333333,-18.311,66.8325,4,246,2.1,39
